"Asset ID","Description","Short Description","RSA Template","Related CCTV","Location","Floor","Room","Source Connection","rsa_device_description","x_coordinate","y_coordinate","display_maps"
TSC-Z-69378,"Zone 69378: OSD, HYDRANT M/V  TSC-IVM-0046",Z-69378,FDS_ZONE,,TSC,,,97,"Zone 69378: OSD, HYDRANT M/V  TSC-IVM-0046",,,true
TSC-Z-69363,"Zone 69363: OSD, HYDRANT M/V  TSC-IVM-0043",Z-69363,FDS_ZONE,,TSC,,,97,"Zone 69363: OSD, HYDRANT M/V  TSC-IVM-0043",,,true
TSC-Z-69364,"Zone 69364: OSD, HYDRANT M/V  TSC-IVM-0044",Z-69364,FDS_ZONE,,TSC,,,97,"Zone 69364: OSD, HYDRANT M/V  TSC-IVM-0044",,,true
TSC-Z-69365,"Zone 69365: OSD, HYDRANT M/V  TSC-IVM-0045",Z-69365,FDS_ZONE,,TSC,,,97,"Zone 69365: OSD, HYDRANT M/V  TSC-IVM-0045",,,true
TSC-Z-69366,"Zone 69366: OSD, HYDRANT M/V  TSC-IVM-0046",Z-69366,FDS_ZONE,,TSC,,,97,"Zone 69366: OSD, HYDRANT M/V  TSC-IVM-0046",,,true
TSC-Z-69367,"Zone 69367: OSD, HYDRANT M/V  TSC-IVM-0047",Z-69367,FDS_ZONE,,TSC,,,97,"Zone 69367: OSD, HYDRANT M/V  TSC-IVM-0047",,,true
TSC-Z-69368,"Zone 69368: OSD, HYDRANT M/V  TSC-IVM-0048",Z-69368,FDS_ZONE,,TSC,,,97,"Zone 69368: OSD, HYDRANT M/V  TSC-IVM-0048",,,true
TSC-Z-69369,"Zone 69369: OSD, HYDRANT M/V  TSC-IVM-0049",Z-69369,FDS_ZONE,,TSC,,,97,"Zone 69369: OSD, HYDRANT M/V  TSC-IVM-0049",,,true
TSC-Z-69370,"Zone 69370: OSD, HYDRANT M/V  TSC-IVM-0050",Z-69370,FDS_ZONE,,TSC,,,97,"Zone 69370: OSD, HYDRANT M/V  TSC-IVM-0050",,,true
TSC-Z-69371,"Zone 69371: OSD, HYDRANT M/V  TSC-IVM-0051",Z-69371,FDS_ZONE,,TSC,,,97,"Zone 69371: OSD, HYDRANT M/V  TSC-IVM-0051",,,true
TSC-Z-69373,"Zone 69373: OSD, HYDRANT M/V  TSC-IVM-0041",Z-69373,FDS_ZONE,,TSC,,,97,"Zone 69373: OSD, HYDRANT M/V  TSC-IVM-0041",,,true
TSC-Z-69374,"Zone 69374: OSD, HYDRANT M/V  TSC-IVM-0042",Z-69374,FDS_ZONE,,TSC,,,97,"Zone 69374: OSD, HYDRANT M/V  TSC-IVM-0042",,,true
TSC-Z-69375,"Zone 69375: OSD, HYDRANT M/V  TSC-IVM-0043",Z-69375,FDS_ZONE,,TSC,,,97,"Zone 69375: OSD, HYDRANT M/V  TSC-IVM-0043",,,true
TSC-Z-69376,"Zone 69376: OSD, HYDRANT M/V  TSC-IVM-0044",Z-69376,FDS_ZONE,,TSC,,,97,"Zone 69376: OSD, HYDRANT M/V  TSC-IVM-0044",,,true
TSC-Z-69377,"Zone 69377: OSD, HYDRANT M/V  TSC-IVM-0045",Z-69377,FDS_ZONE,,TSC,,,97,"Zone 69377: OSD, HYDRANT M/V  TSC-IVM-0045",,,true
TSC-Z-69379,"Zone 69379: OSD, HYDRANT M/V  TSC-IVM-0047",Z-69379,FDS_ZONE,,TSC,,,97,"Zone 69379: OSD, HYDRANT M/V  TSC-IVM-0047",,,true
TSC-Z-69380,"Zone 69380: OSD, HYDRANT M/V  TSC-IVM-0048",Z-69380,FDS_ZONE,,TSC,,,97,"Zone 69380: OSD, HYDRANT M/V  TSC-IVM-0048",,,true
TSC-Z-69381,"Zone 69381: OSD, HYDRANT M/V  TSC-IVM-0049",Z-69381,FDS_ZONE,,TSC,,,97,"Zone 69381: OSD, HYDRANT M/V  TSC-IVM-0049",,,true
TSC-Z-69230,"Zone 69230: OSD, SPRINKLER M/V  TSC-FLS-0018",Z-69230,FDS_ZONE,,TSC,,,97,"Zone 69230: OSD, SPRINKLER M/V  TSC-FLS-0018",,,true
TSC-Z-69232,"Zone 69232: OSD, SPRINKLER M/V  TSC-FLS-0020",Z-69232,FDS_ZONE,,TSC,,,97,"Zone 69232: OSD, SPRINKLER M/V  TSC-FLS-0020",,,true
TSC-Z-69384,"Zone 69384: OSD, HYDRANT M/V  TSC-IVM-0052",Z-69384,FDS_ZONE,,TSC,,,97,"Zone 69384: OSD, HYDRANT M/V  TSC-IVM-0052",,,true
TSC-SPE-2033,"B3 FS, DRAIN PUMP 880-21, TSC-SPE-2033",SPE-2033,FDS_DEVICE,,TSC,TSC_B3,,96,"B3 FS, DRAIN PUMP 880-21, TSC-SPE-2033",-5300271894,2407310171,true
TSC-SPE-1130,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1130",SPE-1130,FDS_DEVICE,"{""TSC CAM1242""}",TSC,TSC_B3,,59,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1130",-5300450564,2407307757,true
TSC-SPE-2025,"B3 FS, TEA POINT 229-21, TSC-SPE-2025",SPE-2025,FDS_DEVICE,,TSC,TSC_B3,,96,"B3 FS, TEA POINT 229-21, TSC-SPE-2025",-5300276058,2407306619,true
TSC-HTD-2001,"B3 FS, WC 228-21, TSC-HTD-2001",HTD-2001,FDS_DEVICE,,TSC,TSC_B3,,96,"B3 FS, WC 228-21, TSC-HTD-2001",,,true
TSC-SPE-2066,"B3 FS, AIRLOCK 153-24, TSC-SPE-2066",SPE-2066,FDS_DEVICE,,TSC,TSC_B3,,96,"B3 FS, AIRLOCK 153-24, TSC-SPE-2066",-5300273253,2407307179,true
TSC_SYS_0003,Town Hall EWIS connection status,EWIS,CMS_SYSTEM,,TSC,,,91,Town Hall EWIS connection status,,,
TSC_SYS_0002,Town Hall FDS PLC connection status,FDS PLC,CMS_SYSTEM,,TSC,,,98,Town Hall FDS PLC connection status,,,
TSC_SYS_0001,Town Hall FDS (Modbus) connection status,FDS,CMS_SYSTEM,,TSC,,,59,Town Hall FDS (Modbus) connection status,,,
TSC-SPE-1152,"B4 CS, FAN 803-42, TSC-SPE-1152",SPE-1152,FDS_DEVICE,,TSC,TSC_B4,,59,"B4 CS, FAN 803-42, TSC-SPE-1152",-5300453969,2407316131,true
TSC-SPE-2022,"B3M FS, MECH.RISER 821-24, TSC-SPE-2022",SPE-2022,FDS_DEVICE,,TSC,TSC_B3,,96,"B3M FS, MECH.RISER 821-24, TSC-SPE-2022",-5300277505,2407314016,true
TSC-SPE-2043,"B3 FS, FIRE SUPP RM TBC, TSC-SPE-2043",SPE-2043,FDS_DEVICE,,TSC,TSC_B3,,96,"B3 FS, FIRE SUPP RM TBC, TSC-SPE-2043",-5300307053,2407311599,true
TSC-FLS-0011,"CS, SPRINKLER F/SW , TSC-FLS-0011",FLS-0011,FDS_DEVICE,,TSC,TSC_GF,,59,"CS, SPRINKLER F/SW , TSC-FLS-0011",-5300426833,2407302686,false
TSC-SPE-1224,"B5 CS, SERV.TRANS 825-43, TSC-SPE-1224",SPE-1224,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, SERV.TRANS 825-43, TSC-SPE-1224",-5300500444,2407320016,true
TSC-SPE-1225,"B5 CS, EXH SHAFT 823-41, TSC-SPE-1225",SPE-1225,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, EXH SHAFT 823-41, TSC-SPE-1225",-5300503524,2407323182,true
TSC-Z-6462,"Zone 6462: B5 C, UNDER PLATFORM  TSC-CU-02",Z-6462,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6462: B5 C, UNDER PLATFORM  TSC-CU-02",,,true
TSC-Z-6463,"Zone 6463: B5 C, UNDER PLATFORM  TSC-CU-03",Z-6463,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6463: B5 C, UNDER PLATFORM  TSC-CU-03",,,true
TSC-Z-6464,"Zone 6464: B5 C, UNDER PLATFORM  TSC-CU-04",Z-6464,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6464: B5 C, UNDER PLATFORM  TSC-CU-04",,,true
TSC-Z-6465,"Zone 6465: B5 C, UNDER PLATFORM  TSC-CU-05",Z-6465,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6465: B5 C, UNDER PLATFORM  TSC-CU-05",,,true
TSC-Z-6466,"Zone 6466: B5 C, UNDER PLATFORM  TSC-CU-06",Z-6466,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6466: B5 C, UNDER PLATFORM  TSC-CU-06",,,true
TSC-Z-6467,"Zone 6467: B5 C, UNDER PLATFORM  TSC-CU-07",Z-6467,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6467: B5 C, UNDER PLATFORM  TSC-CU-07",,,true
TSC-Z-6468,"Zone 6468: B5 C, UNDER PLATFORM  TSC-CU-08",Z-6468,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6468: B5 C, UNDER PLATFORM  TSC-CU-08",,,true
TSC-Z-6469,"Zone 6469: B5 C, UNDER PLATFORM  TSC-CU-09",Z-6469,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6469: B5 C, UNDER PLATFORM  TSC-CU-09",,,true
TSC-Z-69122,"Zone 69122: OSD, SPRINKLER F/SW  TSC-FLS-0017",Z-69122,FDS_ZONE,,TSC,,,97,"Zone 69122: OSD, SPRINKLER F/SW  TSC-FLS-0017",,,true
TSC-Z-69382,"Zone 69382: OSD, HYDRANT M/V  TSC-IVM-0050",Z-69382,FDS_ZONE,,TSC,,,97,"Zone 69382: OSD, HYDRANT M/V  TSC-IVM-0050",,,true
TSC-Z-6111,"Zone 6111: B5 CS, FAN  TSC-TV-01",Z-6111,FDS_ZONE,,TSC,TSC_B5,,59,"Zone 6111: B5 CS, FAN  TSC-TV-01",,,true
TSC-Z-6461,"Zone 6461: B5 C, UNDER PLATFORM  TSC-CU-01",Z-6461,FDS_DEVICE,,TSC,TSC_B5,,95,"Zone 6461: B5 C, UNDER PLATFORM  TSC-CU-01",,,true
TSC-Z-6471,"Zone 6471: B6 C, SERVICES  TSC-CY-01",Z-6471,FDS_DEVICE,"{""TSC CAM1501"",""TSC CAM1502"",""TSC CAM1500""}",TSC,TSC_B6,,95,"Zone 6471: B6 C, SERVICES  TSC-CY-01",,,true
TSC-SPE-1192,"B4 CS, BOH C'DOR 151-42, TSC-SPE-1192",SPE-1192,FDS_DEVICE,,TSC,TSC_B4,,59,"B4 CS, BOH C'DOR 151-42, TSC-SPE-1192",-5300496198,2407311232,true
TSC-SPE-1203,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1203",SPE-1203,FDS_DEVICE,"{""TSC CAM1494""}",TSC,TSC_B5,,59,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1203",-5300466278,2407309672,true
TSC-Z-6112,"Zone 6112: B5 CS, BOH C'DOR  TSC-TW-01",Z-6112,FDS_ZONE,"{""TSC CAM1491"",""TSC CAM1494"",""TSC CAM1493"",""TSC CAM1495""}",TSC,TSC_B5,,59,"Zone 6112: B5 CS, BOH C'DOR  TSC-TW-01",,,true
TSC-SPE-1204,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1204",SPE-1204,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1204",-5300458198,2407309672,true
TSC-Z-6113,"Zone 6113: B5 CS, VENT.FAN RM  TSC-TV-02",Z-6113,FDS_ZONE,,TSC,TSC_B5,,59,"Zone 6113: B5 CS, VENT.FAN RM  TSC-TV-02",,,true
TSC-Z-6114,"Zone 6114: B5 CS, TBC  TBC",Z-6114,FDS_ZONE,,TSC,TSC_B5,,59,"Zone 6114: B5 CS, TBC  TBC",,,true
TSC-SPE-1208,"B5 CS, INTERCEPTOR 893-41, TSC-SPE-1208",SPE-1208,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, INTERCEPTOR 893-41, TSC-SPE-1208",-5300461903,2407312967,true
TSC-SPE-1209,"B5 CS, INTERCEPTOR 893-41, TSC-SPE-1209",SPE-1209,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, INTERCEPTOR 893-41, TSC-SPE-1209",-5300464816,2407316407,true
TSC-SPE-1210,"B5 CS, INTERCEPTOR 893-41, TSC-SPE-1210",SPE-1210,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, INTERCEPTOR 893-41, TSC-SPE-1210",-5300468830,2407313719,true
TSC-SPE-1219,"B5 CS, SHAFT 822-41, TSC-SPE-1219",SPE-1219,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, SHAFT 822-41, TSC-SPE-1219",-5300476062,2407321988,true
TSC-SPE-1221,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1221",SPE-1221,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1221",-5300494018,2407318196,true
TSC-SPE-1222,"B5 CS, TANK PUMP RM 415-41, TSC-SPE-1222",SPE-1222,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, TANK PUMP RM 415-41, TSC-SPE-1222",-5300496194,2407311596,true
TSC-SPE-1227,"B5 CS, TBC TBC, TSC-SPE-1227",SPE-1227,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, TBC TBC, TSC-SPE-1227",-5300502818,2407302620,true
TSC-SPE-1228,"B5 CS, SERV.TRANS 825-45, TSC-SPE-1228",SPE-1228,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, SERV.TRANS 825-45, TSC-SPE-1228",-5300460218,2407318596,true
TSC-SPE-1229,"B5 CS, SERV.TRANS 825-44, TSC-SPE-1229",SPE-1229,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, SERV.TRANS 825-44, TSC-SPE-1229",-5300468718,2407318596,true
TSC-SPE-1230,"B5 CS, SERV.TRANS 825-44, TSC-SPE-1230",SPE-1230,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, SERV.TRANS 825-44, TSC-SPE-1230",-5300485608,2407314896,true
TSC-SPE-1231,"B5 CS, SERV.TRANS 825-44, TSC-SPE-1231",SPE-1231,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, SERV.TRANS 825-44, TSC-SPE-1231",-5300476895,2407313910,true
TSC-SPE-1205,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1205",SPE-1205,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1205",-5300450118,2407309672,true
TSC-SPE-1206,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1206",SPE-1206,FDS_DEVICE,"{""TSC CAM1493""}",TSC,TSC_B5,,59,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1206",-5300451323,2407315697,true
TSC-SPE-1211,"B5 CS, SERV.TRANS 825-45, TSC-SPE-1211",SPE-1211,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, SERV.TRANS 825-45, TSC-SPE-1211",-5300455261,2407315657,true
TSC-SPE-1213,"B5 CS, VENT.FAN RM 830-41, TSC-SPE-1213",SPE-1213,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, VENT.FAN RM 830-41, TSC-SPE-1213",-5300431823,2407317904,true
TSC-SPE-1214,"B5 CS, FAN 830-41, TSC-SPE-1214",SPE-1214,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, FAN 830-41, TSC-SPE-1214",-5300436027,2407311626,true
TSC-SPE-1215,"B5 CS, FAN 830-41, TSC-SPE-1215",SPE-1215,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, FAN 830-41, TSC-SPE-1215",-5300429432,2407311626,true
TSC-SPE-1216,"B5 CS, VENT.FAN RM 830-41, TSC-SPE-1216",SPE-1216,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, VENT.FAN RM 830-41, TSC-SPE-1216",-5300436027,2407303013,true
TSC-SPE-1217,"B5 CS, VENT.FAN RM 830-41, TSC-SPE-1217",SPE-1217,FDS_DEVICE,,TSC,TSC_B5,,59,"B5 CS, VENT.FAN RM 830-41, TSC-SPE-1217",-5300429432,2407303013,true
TSC-Z-61521,"Zone 61521: B3 CS, MECH. PLANT 812-41 ",Z-61521,FDS_ZONE,,TSC,TSC_B3,,59,"Zone 61521: B3 CS, MECH. PLANT 812-41 ",,,true
TSC-Z-61522,"Zone 61522: B3 CS, MECH. PLANT 812-41 ",Z-61522,FDS_ZONE,,TSC,TSC_B3,,59,"Zone 61522: B3 CS, MECH. PLANT 812-41 ",,,true
TSC-SPE-1002,"GF CS, MCC RETAIL 904-41, TSC-SPE-1002",SPE-1002,FDS_DEVICE,,TSC,TSC_GF,,59,"GF CS, MCC RETAIL 904-41, TSC-SPE-1002",-5300430053,2407310472,true
TSC-Z-61523,"Zone 61523: B3 CS, MECH. PLANT 812-42 ",Z-61523,FDS_ZONE,,TSC,TSC_B3,,59,"Zone 61523: B3 CS, MECH. PLANT 812-42 ",,,true
TSC-Z-61531,"Zone 61531: B4 CS,  803-42 ",Z-61531,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61531: B4 CS,  803-42 ",,,true
TSC-Z-61532,"Zone 61532: B4 CS, SWITCHROOM 650-41 ",Z-61532,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61532: B4 CS, SWITCHROOM 650-41 ",,,true
TSC-SPE-1003,"GF CS, MCC RETAIL 904-41, TSC-SPE-1003",SPE-1003,FDS_DEVICE,,TSC,TSC_GF,,59,"GF CS, MCC RETAIL 904-41, TSC-SPE-1003",-5300427868,2407311097,true
TSC-Z-61533,"Zone 61533: B4 CS, SWITCHROOM 650-41 ",Z-61533,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61533: B4 CS, SWITCHROOM 650-41 ",,,true
TSC-Z-61534,"Zone 61534: B4 CS, PLANT 801-41 ",Z-61534,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61534: B4 CS, PLANT 801-41 ",,,true
TSC-Z-61535,"Zone 61535: B4 CS, PLANT 801-41 ",Z-61535,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61535: B4 CS, PLANT 801-41 ",,,true
TSC-Z-61536,"Zone 61536: B4 CS,  803-42 ",Z-61536,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61536: B4 CS,  803-42 ",,,true
TSC-Z-61537,"Zone 61537: B4 CS,  803-42 ",Z-61537,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61537: B4 CS,  803-42 ",,,true
TSC-Z-61539,"Zone 61539: B4 CS,  803-42 ",Z-61539,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61539: B4 CS,  803-42 ",,,true
TSC-Z-69101,"Zone 69101: CS, SPRINKLER F/SW  TSC-FLS-0001",Z-69101,FDS_ZONE,,TSC,,,59,"Zone 69101: CS, SPRINKLER F/SW  TSC-FLS-0001",,,true
TSC-Z-62110,"Zone 62110: B4 CS, EQUIP RM - GAS 705-41 TSC-TC-01",Z-62110,FDS_ZONE,,TSC,TSC_B4,,93,"Zone 62110: B4 CS, EQUIP RM - GAS 705-41 TSC-TC-01",,,true
TSC-SPE-1004,"GF CS, BOH C'DOR 151-50, TSC-SPE-1004",SPE-1004,FDS_DEVICE,,TSC,TSC_GF,,59,"GF CS, BOH C'DOR 151-50, TSC-SPE-1004",-5300426476,2407311861,true
TSC-FPD-1290,"B3 CS, MECH. PLANT 812-42, TSC-FPD-1290",FPD-1290,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, MECH. PLANT 812-42, TSC-FPD-1290",,,false
TSC-FPD-1301,"B4 CS, SWITCHROOM 650-41, TSC-FPD-1301",FPD-1301,FDS_DEVICE,,TSC,TSC_B4,,59,"B4 CS, SWITCHROOM 650-41, TSC-FPD-1301",,,false
TSC-FPD-xxxx,"B3 CS, MECH. PLANT 812-41, TSC-FPD-xxxx",FPD-xxxx,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, MECH. PLANT 812-41, TSC-FPD-xxxx",,,false
TSC-GSD-0001,"B4 CS, EQUIP RM-GAS DISCH , TSC-GSD-0001",GSD-0001,FDS_DEVICE,,TSC,TSC_B4,,93,"B4 CS, EQUIP RM-GAS DISCH , TSC-GSD-0001",,,false
TSC-SPE-1006,"GF CS, MCC RETAIL 904-41, TSC-SPE-1006",SPE-1006,FDS_DEVICE,,TSC,TSC_GF,,59,"GF CS, MCC RETAIL 904-41, TSC-SPE-1006",-5300427868,2407305552,true
TSC-Z-6673,"Zone 6673: B3M OSD, ESCAPE STAIRS  ",Z-6673,FDS_ZONE,,TSC,TSC_B3,,97,"Zone 6673: B3M OSD, ESCAPE STAIRS  ",,,true
TSC-IVM-0011,"CS, HYDRANT M/V , TSC-IVM-0011",IVM-0011,FDS_DEVICE,,TSC,TSC_B5,,59,"CS, HYDRANT M/V , TSC-IVM-0011",-5300356499,2407248304,false
TSC-Z-69105,"Zone 69105: CS, SPRINKLER F/SW  TSC-FLS-0005",Z-69105,FDS_ZONE,,TSC,,,59,"Zone 69105: CS, SPRINKLER F/SW  TSC-FLS-0005",,,true
TSC-FLS-0003,"CS, SPRINKLER F/SW , TSC-FLS-0003",FLS-0003,FDS_DEVICE,,TSC,TSC_B3,,59,"CS, SPRINKLER F/SW , TSC-FLS-0003",-5300490024,2407320264,false
TSC-Z-69109,"Zone 69109: CS, SPRINKLER F/SW  TSC-FLS-0009",Z-69109,FDS_ZONE,,TSC,,,59,"Zone 69109: CS, SPRINKLER F/SW  TSC-FLS-0009",,,true
TSC-Z-69110,"Zone 69110: CS, SPRINKLER F/SW  TSC-FLS-0010",Z-69110,FDS_ZONE,,TSC,,,59,"Zone 69110: CS, SPRINKLER F/SW  TSC-FLS-0010",,,true
TSC-FLS-0004,"CS, SPRINKLER F/SW , TSC-FLS-0004",FLS-0004,FDS_DEVICE,,TSC,TSC_B2,,59,"CS, SPRINKLER F/SW , TSC-FLS-0004",-5300490590,2407323528,false
MDE-IVM-1015,"TUN, XP14, Hyd Main M/V , MDE-IVM-1015",IVM-1015,FDS_DEVICE,,TSC,,,93,"TUN, XP14, Hyd Main M/V , MDE-IVM-1015",,,true
MDW-IVM-1014,"TUN, XP14, Hyd Main M/V , MDW-IVM-1014",IVM-1014,FDS_DEVICE,,TSC,,,93,"TUN, XP14, Hyd Main M/V , MDW-IVM-1014",,,true
SDU-IVM-1014,"TUN, XP14, Hyd Main M/V , SDU-IVM-1014",IVM-1014,FDS_DEVICE,,TSC,,,93,"TUN, XP14, Hyd Main M/V , SDU-IVM-1014",,,true
SDU-IVM-1015,"TUN, XP14, Hyd Main M/V , SDU-IVM-1015",IVM-1015,FDS_DEVICE,,TSC,,,93,"TUN, XP14, Hyd Main M/V , SDU-IVM-1015",,,true
TSC-Z-6184,"Zone 6184: GF CS, MCC RETAIL 904-41 TSC-TR-01",Z-6184,FDS_ZONE,,TSC,TSC_GF,,59,"Zone 6184: GF CS, MCC RETAIL 904-41 TSC-TR-01",,,true
TSC-Z-61538,"Zone 61538: B4 CS,  803-42 ",Z-61538,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 61538: B4 CS,  803-42 ",,,true
TSC-Z-6185,"Zone 6185: GF CS, MCC RETAIL 904-41 TSC-TZ-01",Z-6185,FDS_ZONE,,TSC,TSC_GF,,59,"Zone 6185: GF CS, MCC RETAIL 904-41 TSC-TZ-01",,,true
TSC-Z-61524,"Zone 61524: B3 CS, MECH. PLANT 812-42 ",Z-61524,FDS_ZONE,,TSC,TSC_B3,,59,"Zone 61524: B3 CS, MECH. PLANT 812-42 ",,,true
SDU-SPE-1015,"TUN, CROSS PASSAGE 15 , SDU-SPE-1015",SPE-1015,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 15 , SDU-SPE-1015",,,true
SDU-SPE-1017,"TUN, CROSS PASSAGE 17 , SDU-SPE-1017",SPE-1017,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 17 , SDU-SPE-1017",,,true
TSC-Z-69235,"Zone 69235: OSD, SPRINKLER M/V  TSC-FLS-0018",Z-69235,FDS_ZONE,,TSC,,,97,"Zone 69235: OSD, SPRINKLER M/V  TSC-FLS-0018",,,true
TSC-GSD-0003,"B4 CS, UPS/BATT B-GAS DIS , TSC-GSD-0003",GSD-0003,FDS_DEVICE,,TSC,TSC_B4,,93,"B4 CS, UPS/BATT B-GAS DIS , TSC-GSD-0003",,,false
TSC-Z-62131,"Zone 62131: B4 CS, UPS/BATT B 640-42 TSC-TC-03",Z-62131,FDS_ZONE,,TSC,TSC_B4,,93,"Zone 62131: B4 CS, UPS/BATT B 640-42 TSC-TC-03",,,true
TSC-Z-6188,"Zone 6188: GF CS, BOH  TBC",Z-6188,FDS_DEVICE,,TSC,TSC_GF,,59,"Zone 6188: GF CS, BOH  TBC",,,true
TSC-SPE-1005,"GF CS, MCC RETAIL 904-41, TSC-SPE-1005",SPE-1005,FDS_DEVICE,,TSC,TSC_GF,,59,"GF CS, MCC RETAIL 904-41, TSC-SPE-1005",-5300430053,2407304927,true
TSC-HTD-1003,"B2 CS, TOILET 911-41, TSC-HTD-1003",HTD-1003,FDS_DEVICE,,TSC,TSC_B2,,59,"B2 CS, TOILET 911-41, TSC-HTD-1003",,,true
TSC-Z-62132,"Zone 62132: B4 CS, UPS/BATB-FLT/ISO 640-42 TSC-TC-03",Z-62132,FDS_ZONE,,TSC,TSC_B4,,93,"Zone 62132: B4 CS, UPS/BATB-FLT/ISO 640-42 TSC-TC-03",,,true
TSC-HTD-3077,"B2 OSD, WC 269-71, TSC-HTD-3077",HTD-3077,FDS_DEVICE,,TSC,TSC_B2,,97,"B2 OSD, WC 269-71, TSC-HTD-3077",,,true
TSC-HTD-3023,"B2 OSD, HANDOVER 216-72, TSC-HTD-3023",HTD-3023,FDS_DEVICE,,TSC,TSC_B2,,97,"B2 OSD, HANDOVER 216-72, TSC-HTD-3023",,,true
TSC-Z-6122,"Zone 6122: B4 CS, SERVICES  TSC-TT-01",Z-6122,FDS_ZONE,,TSC,TSC_B4,,59,"Zone 6122: B4 CS, SERVICES  TSC-TT-01",,,true
TSC-Z-6136,"Zone 6136: B3 CS, TBC  TSC-CA-01",Z-6136,FDS_ZONE,,TSC,TSC_B3,,59,"Zone 6136: B3 CS, TBC  TSC-CA-01",,,true
TSC-Z-6151,"Zone 6151: B2 CS,   ",Z-6151,FDS_ZONE,,TSC,TSC_B2,,59,"Zone 6151: B2 CS,   ",,,true
TSC-Z-61513,"Zone 61513: B1M CS, BOH C'DOR 151-47 ",Z-61513,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 61513: B1M CS, BOH C'DOR 151-47 ",,,true
TSC-Z-61514,"Zone 61514: B1M CS, BOH C'DOR 151-47 ",Z-61514,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 61514: B1M CS, BOH C'DOR 151-47 ",,,true
TSC-Z-6454,"Zone 6454: B4 C, C'DOR  TSC-CO-01",Z-6454,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6454: B4 C, C'DOR  TSC-CO-01",,,true
TSC-Z-6455,"Zone 6455: B4 C, C'DOR  TSC-CO-02",Z-6455,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6455: B4 C, C'DOR  TSC-CO-02",,,true
TSC-SPE-1019,"B1M CS, LV & COMM 661-41, TSC-SPE-1019",SPE-1019,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, LV & COMM 661-41, TSC-SPE-1019",-5300476408,2407321716,true
TSC-SPE-1020,"B1M CS, BOH C'DOR 151-47, TSC-SPE-1020",SPE-1020,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, BOH C'DOR 151-47, TSC-SPE-1020",-5300482100,2407320911,true
